negative	Or, les plats étaient corrects, par contre dès l'installation des assiettes, le serveur a pris mon demi de Leffe qui n'était pas terminé sans que je m'en aperçoive, c'est une pratique plutôt douteuse pour pousser à la consommation, je suppose qu'il souhaitait que j'en reprenne un autre puisqu'en plus il n'a posé sur la table ni eau, ni pain, j'ai du le demander, et il m'a répondu d'attendre car il n'avait plus de pain, cela voulait il dire qu'il attendait qu'une table se libère pour nous donner sa corbeille?
negative	Et pour finir, je me rends à la caisse pour payer, et là, la cerise sur la gâteau il m'annonce qu'ils ne prennent pas la carte, en 2015, avec une situation géographique pareille, et tous ces touristes, c'est la première fois que j'entends cela, ça sent l'arnaque, non?
negative	Donc j'ai du retirer avec un serveur qui m'a suivi au cas où j'aurais décidé de ne pas revenir, en plus on a l'impression d'être des voleurs, et à mon retour un monsieur était présent à la caisse, il ne souriait pas et en plus était très désagréable.
neutral	Dommage car le cadre est pas mal, mais je ne conseille à personne ce restaurant, qui en plus était assez cher pour ce que nous avons eu, et sur la note pas de numéro de SIRET, ni le nom du restaurant.
positive	Nous avons choisi ce restaurant un peu par hasard : garés à deux pas, nous avons été attirés par une carte mettant en valeur des produits frais et le fait maison.
positive	La terrasse sur la place est agréable (peu de circulation).
positive	Le personnel est très prévenant.
positive	La cuisine est raffinée : le menu du marché avec ses 3 entrées surprises est délicieux.
positive	La bouillabaisse, copieuse, était un régal (aucune arête en plus !).
negative	Le seul petit bémol : le plat principal du menu m'a été servi quasi froid, peut-être à cause du temps de préparation de la bouillabaisse.
positive	Un adresse à recommander...
positive	Restaurant que j’appréciais déjà en repas d'affaire.
positive	Sortie privée avec mon épouse, et vraiment pas déçus : accueil très sympa, bonne table,serveur prévenant et pas d'attente pour la commande.
positive	un régal sur les poissons à la plancha : poissons hyper frais, et très bien préparés.
positive	Un peu d'attente pour les desserts, mais normal vu l'affluence (réputation et qualité obligent).
positive	De surcroit, rapport qualité pris très correct (45€ par personne avec un excellent vin).
positive	on y reviendra pour déguster le reste de la carte...et pour le coucher de soleil magnifique sur la baie de Marseille et les iles.
positive	La terrasse est très bien exposée, le personnel est très sympathique et la cuisine est de grande qualité.
positive	Les produits utilisés sont frais et tout ce que nous avons mangé était super bon.
positive	Nous y retournerons certainement pour manger sous ce magnifique platane qui représente bien la terrasse du sud de la France.
positive	Mention spéciale aux serveurs pour leur professionnalisme.
positive	Ils savent mettre à l'aise les clients en leur donnant de bons conseils sans les déranger.
negative	Cheveux dans les plats
negative	Millefeuille tomates mozzarella : simple salade tomate mozza
neutral	1 ticket Resto par personne
negative	Pas eu l'apéritif offert
negative	Pâtes au saumon servies comme à la maison
negative	Aïoli : Mayo amora avec de l'ail
negative	Chantilly premier prix
negative	Dorade au champagne : Colin surgelé avec de la sauce blanche et des herbes, pas de champagne
negative	Légumes surgelés dans les plats
negative	Café gourmand : café et une part de tarte aux pommes surgelée (écrit fait maison sur la carte)
negative	Ne jamais y aller!!!
negative	Nous nous attendions à quelque chose de très grande qualité, c'était un peu ordinaire et certains plats étaient fades.
negative	Le confit ne ressemble pas à un confit (ça ressemble à une saucisse) et le gout ne suit pas non plus.
positive	La croustade de saint Jacques est le meilleur de nos plats (les saint jacques sont généreuses et la sauce est bonne).
negative	Bref, pas mauvais, mais un peu décevant.
positive	Nous avions réservé dans ce restaurant en voyant qu'il était recommandé par le Gault et Millau, il a une déco super sympa et tout paraissait être réuni pour découvrir une nouvelle bonne table sur Marseille.
negative	Hélas, quelle ne fut pas notre déception!
negative	Pas de vin à moins de 35 € la bouteille, des prix qui se justifieraient si la qualité des mets était à la hauteur.
negative	La viande était dure, les fruits de mer des pâtes surgelés et sans goût.
negative	De plus l'un des convives a été malade après le repas.
negative	Reste le service, sympathique mais un peu trop décontracté qui ne suffit pas à relever l'absence de qualité de ce restaurant.
negative	Bon on a du mal tomber, on va dire ca comme ca.....
negative	Serveurs désagréables, vous etes pas du coin?
negative	dommage!
negative	recomptez votre monnaie, croyez moi , vous avez franchement interet.
negative	Il nous a fait le coup, mais on a pu le constater ce soir là, ils ont fait le coup à au moins huit tables qui se sont plaintes.
negative	Bon, bien sur l'erreur était en leur faveur!!! prés de vingt euros pour nous sur une addition de 85€ !
negative	prsque 20% !!! Le plus beau: sans se démonter: "ben quoi c'est le pourboire!!!!" Rien à dire de plus
negative	Quand aux plats, n'y allez pas pour faire une découverte originale, que du "classique"....
negative	Ca ressemble à ce que les restaurateurs achétent chez Métro ....
neutral	Coincidence?.....
